memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>Dell Inspiron 3567 183C3567I5UBU3BLACK Notebook Árak - Dell Inspiron 3567 183C3567I5UBU3BLACK Laptop Akció</title>,2 GB,2.5 GHz,,"
          181 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-183c3567i5ubu3black-p390605113/,Radeon R5 M430,8 GB,Dedikált,7200U,,"15.6"""
,<title>HP Pavilion 15-bc002nh X5D64EA Notebook Árak - HP Pavilion 15-bc002nh X5D64EA Laptop Akció</title>,2 GB,2.3 GHz,,"
          237 000 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/pavilion-15-bc002nh-x5d64ea-p345796636/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6300HQ,2133 MHz,"15.6"""
,<title>Acer Aspire 5 A515-51G-57VA LIN NX.GS4EU.004 Notebook Árak - Acer Aspire 5 A515-51G-57VA LIN NX.GS4EU.004 Laptop Akció</title>,2 GB,2.5 GHz,,"
          199 900 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-57va-lin-nx-gs4eu-004-p382560343/,Geforce MX150,4 GB,Dedikált,7200U,2133 MHz,"15,6"""
,<title>Lenovo IdeaPad 320 80XL00DAHV Notebook Árak - Lenovo IdeaPad 320 80XL00DAHV Laptop Akció</title>,,2.5 GHz,,"
          164 900 Ft-tól
      ",FreeDOS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xl00dahv-p397216459/,GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5570 246382 Notebook Árak - Dell Inspiron 5570 246382 Laptop Akció</title>,,1.6 GHz,,"
          232 188 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-246382-p400403563/,RadeOn 530,4 GB,Dedikált,8250U,,"15.6"""
,<title>Lenovo IdeaPad Z51-70 80K601EKCK Notebook Árak - Lenovo IdeaPad Z51-70 80K601EKCK Laptop Akció</title>,2 GB,2.4 GHz,2,"
          235 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-z51-70-80k601ekck-p357353009/,AMD Radeon R9 370M,8 GB,Dedikált,5500U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5570 246374 Notebook Árak - Dell Inspiron 5570 246374 Laptop Akció</title>,2 GB,2.00 GHz,2,"
          194 900 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-246374-p396966525/,Radeon 530,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>Dell Vostro 5568 N051VN5568EMEA01_1805_UBU Notebook Árak - Dell Vostro 5568 N051VN5568EMEA01_1805_UBU Laptop Akció</title>,,2.5 GHz,,"
          261 976 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5568-n051vn5568emea01-1805-ubu-p393024815/,GeForce 940MX,8 GB,Dedikált,7200U,,"15.6"""
16 GB,<title>Acer Aspire E5-573G-387H LIN NX.MVMEU.081 Notebook Árak - Acer Aspire E5-573G-387H LIN NX.MVMEU.081 Laptop Akció</title>,2 GB,2 GHz,2,"
          134 899 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-387h-lin-nx-mvmeu-081-p343480200/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Acer Swift 3 SF315-51G-52WH NX.GSJEU.011 Notebook Árak - Acer Swift 3 SF315-51G-52WH NX.GSJEU.011 Laptop Akció</title>,,1.6 GHz,,"
          295 421 Ft-tól
      ",Chrome OS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/swift-3-sf315-51g-52wh-nx-gsjeu-011-p389803883/,GeForce MX150,8 GB,Dedikált,8250U,,"15.6"""
,<title>Dell Vostro 3568 N068VN3568EMEA01_1805_HOM Notebook Árak - Dell Vostro 3568 N068VN3568EMEA01_1805_HOM Laptop Akció</title>,,2.7 GHz,,"
          254 790 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-n068vn3568emea01-1805-hom-p393465753/,Radeon R5 M420,8 GB,Dedikált,7500U,,"15,6"""
,<title>Lenovo V110 80TL00PEHV Notebook Árak - Lenovo V110 80TL00PEHV Laptop Akció</title>,2 GB,2 GHz,,"
          121 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/v110-80tl00pehv-p361314515/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Acer Aspire 5 A515-51G-31J9 NX.GVLEU.003 Notebook Árak - Acer Aspire 5 A515-51G-31J9 NX.GVLEU.003 Laptop Akció</title>,,2.7 GHz,,"
          144 990 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-31j9-nx-gvleu-003-p396892497/,GeForce MX130,4 GB,Dedikált,7130U ,2133 MHz,"15,6"""
32 GB,<title>Dell Inspiron 5567 223612 Notebook Árak - Dell Inspiron 5567 223612 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          188 980 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223612-p353922309/,AMD Radeon R7 M445,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>ASUS VivoBook S15 S510UN-BR247 Notebook Árak - ASUS VivoBook S15 S510UN-BR247 Laptop Akció</title>,,2.4 GHz,,"
          171 425 Ft-tól
      ",Linux,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-s15-s510un-br247-p397958235/,GeForce MX150,4 GB,Dedikált,7100U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5570 245194 Notebook Árak - Dell Inspiron 5570 245194 Laptop Akció</title>,2 GB,2 GHz,2,"
          192 990 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-245194-p395045971/,Radeon 530,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 182C5567I5W11 Notebook Árak - Dell Inspiron 5567 182C5567I5W11 Laptop Akció</title>,4 GB,2.5 GHz,,"
          256 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-182c5567i5w11-p383551955/,Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 320 80XH01T4HV Notebook Árak - Lenovo IdeaPad 320 80XH01T4HV Laptop Akció</title>,,2.5 GHz,,"
          219 900 Ft-tól
      ",FreeDOS,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xh01t4hv-p394435857/,,8 GB,Dedikált,6500U,,"15,6"""
16 GB,<title>Acer Aspire E5-573G-31DL LIN NX.MW4EU.015 Notebook Árak - Acer Aspire E5-573G-31DL LIN NX.MW4EU.015 Laptop Akció</title>,2 GB,2 GHz,2,"
          122 900 Ft-tól
      ",Linux,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-31dl-lin-nx-mw4eu-015-p333513067/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5567 222498 Notebook Árak - Dell Inspiron 5567 222498 Laptop Akció</title>,4 GB,2.5 GHz,,"
          235 190 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-222498-p353540089/,Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Vostro 5468 N045VN5468EMEA01_1805_HOM Notebook Árak - Dell Vostro 5468 N045VN5468EMEA01_1805_HOM Laptop Akció</title>,,2 GHz,,"
          205 900 Ft
        ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-5468-n045vn5468emea01-1805-hom-p392901269/,GeForce 940 MX,4 GB,Dedikált,6006U,,"14"""
,<title>Acer Aspire A515-51G-37W6 NX.GVLEU.001 Notebook Árak - Acer Aspire A515-51G-37W6 NX.GVLEU.001 Laptop Akció</title>,,2.7 GHz,,"
          138 190 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-a515-51g-37w6-nx-gvleu-001-p398814681/,GeForce MX130,4 GB,Dedikált,7130U,2133 MHz,"15,6"""
,<title>Dell Inspiron 5558 INSP5558-75 Notebook Árak - Dell Inspiron 5558 INSP5558-75 Laptop Akció</title>,2 GB,2 GHz,,"
          148 501 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-insp5558-75-p312376283/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Acer Aspire Nitro 5 AN515-51-56B8 NH.Q2REU.013 Notebook Árak - Acer Aspire Nitro 5 AN515-51-56B8 NH.Q2REU.013 Laptop Akció</title>,,2.5 GHz,2,"
          269 990 Ft-tól
      ",Endless OS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-nitro-5-an515-51-56b8-nh-q2reu-013-p394435539/,GTX 1050,8 GB,Dedikált,7300HQ,2400 MHz,"15,6"""
,<title>Lenovo IdeaPad 320 80XS00BJHV Notebook Árak - Lenovo IdeaPad 320 80XS00BJHV Laptop Akció</title>,,2.7 GHz,,"
          163 985 Ft-tól
      ",FreeDOS,AMD A-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-320-80xs00bjhv-p397854263/,Radeon 520,8 GB,Dedikált,A12-9720P,1866 MHz,"15.6"""
,<title>Acer Aspire 5 A515-51G-34MB LIN NX.GPDEU.008 Notebook Árak - Acer Aspire 5 A515-51G-34MB LIN NX.GPDEU.008 Laptop Akció</title>,2 GB,2 GHz,,"
          149 130 Ft-tól
      ",Linux,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-34mb-lin-nx-gpdeu-008-p383551893/,GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15,6"""
8 GB,<title>ASUS X540LJ-XX548T Notebook Árak - ASUS X540LJ-XX548T Laptop Akció</title>,2 GB,2 GHz,1,"
          159 990 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x540lj-xx548t-p344850674/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>Dell Inspiron 3567 238477 Notebook Árak - Dell Inspiron 3567 238477 Laptop Akció</title>,2 GB,2.00 GHz,,"
          160 910 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-238477-p382326619/,Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15,6"""
,<title>Dell Inspiron 3567 240812 Notebook Árak - Dell Inspiron 3567 240812 Laptop Akció</title>,,2 GHz,,"
          139 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-240812-p387040351/,Radeon R5 M430,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>Dell Inspiron 3567 3567FI5UB2 Notebook Árak - Dell Inspiron 3567 3567FI5UB2 Laptop Akció</title>,,2.5 GHz,,"
          179 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-3567fi5ub2-p392801591/,Radeon R5 M430,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 238519 Notebook Árak - Dell Inspiron 5567 238519 Laptop Akció</title>,,2 GHz,,"
          152 990 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-238519-p382233793/,Radeon R7 M440,4 GB,Dedikált,7100,2400 MHz,"15.6"""
,<title>HP 15-ay101nh Y7Z07EA Notebook Árak - HP 15-ay101nh Y7Z07EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          169 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay101nh-y7z07ea-p350588429/,AMD Radeon R5 M430,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 7567 182C7567I5UBU1 Notebook Árak - Dell Inspiron 7567 182C7567I5UBU1 Laptop Akció</title>,,2.5 GHz,,"
          272 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7567-182c7567i5ubu1-p383552279/,GeForce GTX 1050,8 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 228896 Notebook Árak - Dell Inspiron 5567 228896 Laptop Akció</title>,4 GB,2.7 GHz,,"
          297 730 Ft
        ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-228896-p365594535/,AMD Radeon R7 M445,16 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Acer Aspire VX5-591G-554E LIN NH.GM2EU.002 Notebook Árak - Acer Aspire VX5-591G-554E LIN NH.GM2EU.002 Laptop Akció</title>,4 GB,2.50 GHz,,"
          289 900 Ft
        ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-vx5-591g-554e-lin-nh-gm2eu-002-p367411655/,GeForce GTX1050,8 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
,<title>Dell Vostro 3568 V3568-25 Notebook Árak - Dell Vostro 3568 V3568-25 Laptop Akció</title>,2 GB,2.5 GHz,,"
          179 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-v3568-25-p364960579/,AMD Radeon R5 M420,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 3567 DI3567A2-6006-4GH1TD4FG Notebook Árak - Dell Inspiron 3567 DI3567A2-6006-4GH1TD4FG Laptop Akció</title>,2 GB,2 GHz,,"
          133 096 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567a2-6006-4gh1td4fg-p356511289/,AMD Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Acer Aspire E5-575G-51B8 LIN NX.GDVEU.005 Notebook Árak - Acer Aspire E5-575G-51B8 LIN NX.GDVEU.005 Laptop Akció</title>,2 GB,2.5 GHz,,"
          173 512 Ft
        ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-51b8-lin-nx-gdveu-005-p350982269/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>ASUS VivoBook Max X541UV-XO786T Notebook Árak - ASUS VivoBook Max X541UV-XO786T Laptop Akció</title>,2 GB,2.00 GHz,1,"
          182 990 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uv-xo786t-p387040327/,GeForce 920MX,8 GB,Dedikált,6060U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 3567FI5WC1 Notebook Árak - Dell Inspiron 3567 3567FI5WC1 Laptop Akció</title>,,2.5 GHz,,"
          203 580 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-3567fi5wc1-p392900589/,Radeon R5 M430,8 GB,Dedikált,7200U,,"15.6"""
,<title>ASUS X756UQ-T4153D Notebook Árak - ASUS X756UQ-T4153D Laptop Akció</title>,2 GB,2.4 GHz,,"
          193 069 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x756uq-t4153d-p354976759/,Nvidia GeForce 940M,4 GB,Dedikált,7100U,1600 MHz,"17.3"""
32 GB,<title>Lenovo ThinkPad Edge E480 20KN001NGE Notebook Árak - Lenovo ThinkPad Edge E480 20KN001NGE Laptop Akció</title>,,1.8 GHz,2,"
          282 215 Ft
        ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-edge-e480-20kn001nge-p396315623/,UHD Graphics 620,8 GB,Dedikált,8550U,2400 MHz,"14"""
,<title>Dell Inspiron 3567 INSP3567-11 Notebook Árak - Dell Inspiron 3567 INSP3567-11 Laptop Akció</title>,2 GB,3.1 GHz,,"
          206 900 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-insp3567-11-p381374393/,Radeon R5 M430,4 GB,Dedikált,7200U,2400 MHz,"15,6"""
,<title>Acer Aspire E5-575G-52EZ LIN NX.GDWEU.086 Notebook Árak - Acer Aspire E5-575G-52EZ LIN NX.GDWEU.086 Laptop Akció</title>,2 GB,2.5 GHz,,"
          199 900 Ft-tól
      ",Linux,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-52ez-lin-nx-gdweu-086-p357221149/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
32 GB,<title>HP ProBook 450 G4 Y8A35EA Notebook Árak - HP ProBook 450 G4 Y8A35EA Laptop Akció</title>,2 GB,2.5 GHz,2,"
          209 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/probook-450-g4-y8a35ea-p348452782/,Nvidia GeForce 930M,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>ASUS X555BP-DM201T Notebook Árak - ASUS X555BP-DM201T Laptop Akció</title>,,3.6 GHz,,"
          141 265 Ft
        ",Windows 10 Home,AMD A-sorozat,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x555bp-dm201t-p385620691/,Radeon R5 M420,8 GB,Dedikált,A9-9420,,"15"""
,<title>Acer Aspire 5 A515-51G-576K LIN NX.GS4EU.007 Notebook Árak - Acer Aspire 5 A515-51G-576K LIN NX.GS4EU.007 Laptop Akció</title>,,2.5 GHz,,"
          234 899 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-576k-lin-nx-gs4eu-007-p382560401/,Geforce MX150,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Lenovo IdeaPad 520 81BF00CQHV Notebook Árak - Lenovo IdeaPad 520 81BF00CQHV Laptop Akció</title>,4 GB,1.60 GHz,,"
          239 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-520-81bf00cqhv-p396119951/,GeForce 1040,8 GB,Dedikált,8250U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5570 246377 Notebook Árak - Dell Inspiron 5570 246377 Laptop Akció</title>,,2 GHz,2,"
          194 900 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-246377-p397282367/,Radeon 530,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>ASUS VivoBook S15 S510UN-BQ246 Notebook Árak - ASUS VivoBook S15 S510UN-BQ246 Laptop Akció</title>,,2.4 GHz,,"
          174 854 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-s15-s510un-bq246-p396574165/,GeForce MX150,4 GB,Dedikált,7100U,2133 MHz,"15.6"""
,<title>ASUS VivoBook X556UQ-DM1214T Notebook Árak - ASUS VivoBook X556UQ-DM1214T Laptop Akció</title>,2 GB,2.70 GHz,1,"
          262 790 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm1214t-p383431363/,GeForce GT 940,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
,<title>ASUS VivoBook S15 S510UN-BQ277 Notebook Árak - ASUS VivoBook S15 S510UN-BQ277 Laptop Akció</title>,,2.4 GHz,,"
          214 859 Ft-tól
      ",Endless OS,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-s15-s510un-bq277-p396574229/,GeForce MX150,4 GB,Dedikált,7100U,2133 MHz,"15.6"""
,<title>Acer Aspire 5 A515-51G-52VN LIN NX.GS3EU.013 Notebook Árak - Acer Aspire 5 A515-51G-52VN LIN NX.GS3EU.013 Laptop Akció</title>,2 GB,2.5 GHz,,"
          179 900 Ft-tól
      ",Endless OS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-5-a515-51g-52vn-lin-nx-gs3eu-013-p383552349/,Geforce MX150,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Vostro 3568 N009SPCVN3568EMEA01_1801_UBU Notebook Árak - Dell Vostro 3568 N009SPCVN3568EMEA01_1801_UBU Laptop Akció</title>,2 GB,2.5 GHz,,"
          174 630 Ft-tól
      ",Linux,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/vostro-3568-n009spcvn3568emea01-1801-ubu-p368999005/,AMD Radeon R5 M420,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
16 GB,<title>HP 250 G5 W4M32EA Notebook Árak - HP 250 G5 W4M32EA Laptop Akció</title>,2 GB,2 GHz,2,"
          149 800 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/250-g5-w4m32ea-p343763920/,AMD Radeon R5 M430,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
,<title>HP 250 G6 1WY54EA Notebook Árak - HP 250 G6 1WY54EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          170 750 Ft-tól
      ",FreeDOS,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/250-g6-1wy54ea-p382326715/,Radeon 520,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 DI3567-I36006-A24GH1TW1DF4BK Notebook Árak - Dell Inspiron 3567 DI3567-I36006-A24GH1TW1DF4BK Laptop Akció</title>,2 GB,2.0 GHz,,"
          161 392 Ft-tól
      ",Windows 10 Home,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567-i36006-a24gh1tw1df4bk-p387886097/,Radeon R5 M430,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5570 246383 Notebook Árak - Dell Inspiron 5570 246383 Laptop Akció</title>,,1.6 GHz,,"
          232 188 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5570-246383-p400403565/,RadeOn 530,4 GB,Dedikált,8250U,,"15.6"""
,<title>Dell Inspiron 7567 226950 Notebook Árak - Dell Inspiron 7567 226950 Laptop Akció</title>,4 GB,2.5 GHz,,"
          272 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7567-226950-p366453269/,Nvidia GeForce GTX 1050,8 GB,Dedikált,7300HQ,2400 MHz,"15.6"""
,<title>HP 15-ac124nh V2G66EA Notebook Árak - HP 15-ac124nh V2G66EA Laptop Akció</title>,2 GB,2.2 GHz,,"
          159 777 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ac124nh-v2g66ea-p329011731/,AMD Radeon R5 M330,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
4 GB,<title>Lenovo IdeaPad 110 80UD004BHV Notebook Árak - Lenovo IdeaPad 110 80UD004BHV Laptop Akció</title>,2 GB,2.3 GHz,Nincs,"
          149 999 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80ud004bhv-p348211496/,AMD Radeon R5 M430,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>ASUS ROG Strix GL553VD-DM078 Notebook Árak - ASUS ROG Strix GL553VD-DM078 Laptop Akció</title>,,2.8 GHz,2,"
          284 890 Ft-tól
      ",Endless OS,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/rog-strix-gl553vd-dm078-p392734279/,GeForce GTX 1050,8 GB,Dedikált,7700HQ,2400 MHz,"15.6"""
,<title>ASUS X751NV-TY006 Notebook Árak - ASUS X751NV-TY006 Laptop Akció</title>,2 GB,1.1 GHz,1,"
          108 800 Ft-tól
      ",Endless OS,Intel Celeron,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/asus/x751nv-ty006-p377671011/,Nvidia GeForce 920MX,4 GB,Dedikált,N3450,1600 MHz,"17.3"""
,<title>Dell Inspiron 5767 225145 Notebook Árak - Dell Inspiron 5767 225145 Laptop Akció</title>,4 GB,2.5 GHz,,"
          242 230 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-225145-p356392587/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2133 MHz,"17.3"""
16 GB,<title>ASUS VivoBook Max X541UV-XO408D Notebook Árak - ASUS VivoBook Max X541UV-XO408D Laptop Akció</title>,2 GB,2.3 GHz,1,"
          185 665 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uv-xo408d-p353776369/,Nvidia GeForce 920MX,4 GB,Dedikált,6198DU,2133 MHz,"15.6"""
